#T  =  50 
# alpha    sigma 
0.14285714285714285 83 
0.16326530612244897 83 
0.18367346938775508 83 
0.2040816326530612 83 
0.22448979591836732 83 
0.24489795918367346 83 
0.26530612244897955 83 
0.2857142857142857 83 
0.3061224489795918 83 
0.32653061224489793 83 
0.3469387755102041 83 
0.36734693877551017 83 
0.3877551020408163 83 
0.4081632653061224 83 
0.42857142857142855 83 
0.44897959183673464 83 
0.4693877551020408 83 
0.4897959183673469 83 
0.5102040816326531 83 
0.5306122448979591 83 
0.5510204081632653 83 
0.5714285714285714 83 
0.5918367346938775 83 
0.6122448979591836 83 
0.6326530612244897 83 
0.6530612244897959 83 
0.673469387755102 83 
0.6938775510204082 83 
0.7142857142857142 83 
0.7346938775510203 83 
0.7551020408163265 83 
0.7755102040816326 83 
0.7959183673469387 83 
0.8163265306122448 83 
0.836734693877551 83 
0.8571428571428571 83 
0.8775510204081632 83 
0.8979591836734693 83 
0.9183673469387754 83 
0.9387755102040816 83 
0.9591836734693877 83 
0.9795918367346939 83 
1.0 83 
0.14285714285714285 84 
0.16326530612244897 84 
0.18367346938775508 84 
0.2040816326530612 84 
0.22448979591836732 84 
0.24489795918367346 84 
0.26530612244897955 84 
0.2857142857142857 84 
0.3061224489795918 84 
0.32653061224489793 84 
0.3469387755102041 84 
0.36734693877551017 84 
0.3877551020408163 84 
0.4081632653061224 84 
0.42857142857142855 84 
0.44897959183673464 84 
0.4693877551020408 84 
0.4897959183673469 84 
0.5102040816326531 84 
0.5306122448979591 84 
0.5510204081632653 84 
0.5714285714285714 84 
0.5918367346938775 84 
0.6122448979591836 84 
0.6326530612244897 84 
0.6530612244897959 84 
0.673469387755102 84 
0.6938775510204082 84 
0.7142857142857142 84 
0.7346938775510203 84 
0.7551020408163265 84 
0.7755102040816326 84 
0.7959183673469387 84 
0.8163265306122448 84 
0.836734693877551 84 
0.8571428571428571 84 
0.8775510204081632 84 
0.8979591836734693 84 
0.9183673469387754 84 
0.9387755102040816 84 
0.9591836734693877 84 
0.9795918367346939 84 
1.0 84 
0.14285714285714285 85 
0.16326530612244897 85 
0.18367346938775508 85 
0.2040816326530612 85 
0.22448979591836732 85 
0.24489795918367346 85 
0.26530612244897955 85 
0.2857142857142857 85 
0.3061224489795918 85 
0.32653061224489793 85 
0.3469387755102041 85 
0.36734693877551017 85 
0.3877551020408163 85 
0.4081632653061224 85 
0.42857142857142855 85 
0.44897959183673464 85 
0.4693877551020408 85 
0.4897959183673469 85 
0.5102040816326531 85 
0.5306122448979591 85 
0.5510204081632653 85 
0.5714285714285714 85 
0.5918367346938775 85 
0.6122448979591836 85 
0.6326530612244897 85 
0.6530612244897959 85 
0.673469387755102 85 
0.6938775510204082 85 
0.7142857142857142 85 
0.7346938775510203 85 
0.7551020408163265 85 
0.7755102040816326 85 
0.7959183673469387 85 
0.8163265306122448 85 
0.836734693877551 85 
0.8571428571428571 85 
0.8775510204081632 85 
0.8979591836734693 85 
0.9183673469387754 85 
0.9387755102040816 85 
0.9591836734693877 85 
0.9795918367346939 85 
1.0 85 
0.14285714285714285 86 
0.16326530612244897 86 
0.18367346938775508 86 
0.2040816326530612 86 
0.22448979591836732 86 
0.24489795918367346 86 
0.26530612244897955 86 
0.2857142857142857 86 
0.3061224489795918 86 
0.32653061224489793 86 
0.3469387755102041 86 
0.36734693877551017 86 
0.3877551020408163 86 
0.4081632653061224 86 
0.42857142857142855 86 
0.44897959183673464 86 
0.4693877551020408 86 
0.4897959183673469 86 
0.5102040816326531 86 
0.5306122448979591 86 
0.5510204081632653 86 
0.5714285714285714 86 
0.5918367346938775 86 
0.6122448979591836 86 
0.6326530612244897 86 
0.6530612244897959 86 
0.673469387755102 86 
0.6938775510204082 86 
0.7142857142857142 86 
0.7346938775510203 86 
0.7551020408163265 86 
0.7755102040816326 86 
0.7959183673469387 86 
0.8163265306122448 86 
0.836734693877551 86 
0.8571428571428571 86 
0.8775510204081632 86 
0.8979591836734693 86 
0.9183673469387754 86 
0.9387755102040816 86 
0.9591836734693877 86 
0.9795918367346939 86 
1.0 86 
0.14285714285714285 87 
0.16326530612244897 87 
0.18367346938775508 87 
0.2040816326530612 87 
0.22448979591836732 87 
0.24489795918367346 87 
0.26530612244897955 87 
0.2857142857142857 87 
0.3061224489795918 87 
0.32653061224489793 87 
0.3469387755102041 87 
0.36734693877551017 87 
0.3877551020408163 87 
0.4081632653061224 87 
0.42857142857142855 87 
0.44897959183673464 87 
0.4693877551020408 87 
0.4897959183673469 87 
0.5102040816326531 87 
0.5306122448979591 87 
0.5510204081632653 87 
0.5714285714285714 87 
0.5918367346938775 87 
0.6122448979591836 87 
0.6326530612244897 87 
0.6530612244897959 87 
0.673469387755102 87 
0.6938775510204082 87 
0.7142857142857142 87 
0.7346938775510203 87 
0.7551020408163265 87 
0.7755102040816326 87 
0.7959183673469387 87 
0.8163265306122448 87 
0.836734693877551 87 
0.8571428571428571 87 
0.8775510204081632 87 
0.8979591836734693 87 
0.9183673469387754 87 
0.9387755102040816 87 
0.9591836734693877 87 
0.9795918367346939 87 
1.0 87 
0.14285714285714285 88 
0.16326530612244897 88 
0.18367346938775508 88 
0.2040816326530612 88 
0.22448979591836732 88 
0.24489795918367346 88 
0.26530612244897955 88 
0.2857142857142857 88 
0.3061224489795918 88 
0.32653061224489793 88 
0.3469387755102041 88 
0.36734693877551017 88 
0.3877551020408163 88 
0.4081632653061224 88 
0.42857142857142855 88 
0.44897959183673464 88 
0.4693877551020408 88 
0.4897959183673469 88 
0.5102040816326531 88 
0.5306122448979591 88 
0.5510204081632653 88 
0.5714285714285714 88 
0.5918367346938775 88 
0.6122448979591836 88 
0.6326530612244897 88 
0.6530612244897959 88 
0.673469387755102 88 
0.6938775510204082 88 
0.7142857142857142 88 
0.7346938775510203 88 
0.7551020408163265 88 
0.7755102040816326 88 
0.7959183673469387 88 
0.8163265306122448 88 
0.836734693877551 88 
0.8571428571428571 88 
0.8775510204081632 88 
0.8979591836734693 88 
0.9183673469387754 88 
0.9387755102040816 88 
0.9591836734693877 88 
0.9795918367346939 88 
1.0 88 
0.14285714285714285 89 
0.16326530612244897 89 
0.18367346938775508 89 
0.2040816326530612 89 
0.22448979591836732 89 
0.24489795918367346 89 
0.26530612244897955 89 
0.2857142857142857 89 
0.3061224489795918 89 
0.32653061224489793 89 
0.3469387755102041 89 
0.36734693877551017 89 
0.3877551020408163 89 
0.4081632653061224 89 
0.42857142857142855 89 
0.44897959183673464 89 
0.4693877551020408 89 
0.4897959183673469 89 
0.5102040816326531 89 
0.5306122448979591 89 
0.5510204081632653 89 
0.5714285714285714 89 
0.5918367346938775 89 
0.6122448979591836 89 
0.6326530612244897 89 
0.6530612244897959 89 
0.673469387755102 89 
0.6938775510204082 89 
0.7142857142857142 89 
0.7346938775510203 89 
0.7551020408163265 89 
0.7755102040816326 89 
0.7959183673469387 89 
0.8163265306122448 89 
0.836734693877551 89 
0.8571428571428571 89 
0.8775510204081632 89 
0.8979591836734693 89 
0.9183673469387754 89 
0.9387755102040816 89 
0.9591836734693877 89 
0.9795918367346939 89 
1.0 89 
0.14285714285714285 90 
0.16326530612244897 90 
0.18367346938775508 90 
0.2040816326530612 90 
0.22448979591836732 90 
0.24489795918367346 90 
0.26530612244897955 90 
0.2857142857142857 90 
0.3061224489795918 90 
0.32653061224489793 90 
0.3469387755102041 90 
0.36734693877551017 90 
0.3877551020408163 90 
0.4081632653061224 90 
0.42857142857142855 90 
0.44897959183673464 90 
0.4693877551020408 90 
0.4897959183673469 90 
0.5102040816326531 90 
0.5306122448979591 90 
0.5510204081632653 90 
0.5714285714285714 90 
0.5918367346938775 90 
0.6122448979591836 90 
0.6326530612244897 90 
0.6530612244897959 90 
0.673469387755102 90 
0.6938775510204082 90 
0.7142857142857142 90 
0.7346938775510203 90 
0.7551020408163265 90 
0.7755102040816326 90 
0.7959183673469387 90 
0.8163265306122448 90 
0.836734693877551 90 
0.8571428571428571 90 
0.8775510204081632 90 
0.8979591836734693 90 
0.9183673469387754 90 
0.9387755102040816 90 
0.9591836734693877 90 
0.9795918367346939 90 
1.0 90 
0.14285714285714285 91 
0.16326530612244897 91 
0.18367346938775508 91 
0.2040816326530612 91 
0.22448979591836732 91 
0.24489795918367346 91 
0.26530612244897955 91 
0.2857142857142857 91 
0.3061224489795918 91 
0.32653061224489793 91 
0.3469387755102041 91 
0.36734693877551017 91 
0.3877551020408163 91 
0.4081632653061224 91 
0.42857142857142855 91 
0.44897959183673464 91 
0.4693877551020408 91 
0.4897959183673469 91 
0.5102040816326531 91 
0.5306122448979591 91 
0.5510204081632653 91 
0.5714285714285714 91 
0.5918367346938775 91 
0.6122448979591836 91 
0.6326530612244897 91 
0.6530612244897959 91 
0.673469387755102 91 
0.6938775510204082 91 
0.7142857142857142 91 
0.7346938775510203 91 
0.7551020408163265 91 
0.7755102040816326 91 
0.7959183673469387 91 
0.8163265306122448 91 
0.836734693877551 91 
0.8571428571428571 91 
0.8775510204081632 91 
0.8979591836734693 91 
0.9183673469387754 91 
0.9387755102040816 91 
0.9591836734693877 91 
0.9795918367346939 91 
1.0 91 
0.16326530612244897 92 
0.18367346938775508 92 
0.2040816326530612 92 
0.22448979591836732 92 
0.24489795918367346 92 
0.26530612244897955 92 
0.2857142857142857 92 
0.3061224489795918 92 
0.32653061224489793 92 
0.3469387755102041 92 
0.36734693877551017 92 
0.3877551020408163 92 
0.4081632653061224 92 
0.42857142857142855 92 
0.44897959183673464 92 
0.4693877551020408 92 
0.4897959183673469 92 
0.5102040816326531 92 
0.5306122448979591 92 
0.5510204081632653 92 
0.5714285714285714 92 
0.5918367346938775 92 
0.6122448979591836 92 
0.6326530612244897 92 
0.6530612244897959 92 
0.673469387755102 92 
0.6938775510204082 92 
0.7142857142857142 92 
0.7346938775510203 92 
0.7551020408163265 92 
0.7755102040816326 92 
0.7959183673469387 92 
0.8163265306122448 92 
0.836734693877551 92 
0.8571428571428571 92 
0.8775510204081632 92 
0.8979591836734693 92 
0.9183673469387754 92 
0.9387755102040816 92 
0.9591836734693877 92 
0.9795918367346939 92 
1.0 92 
0.16326530612244897 93 
0.18367346938775508 93 
0.2040816326530612 93 
0.22448979591836732 93 
0.24489795918367346 93 
0.26530612244897955 93 
0.2857142857142857 93 
0.3061224489795918 93 
0.32653061224489793 93 
0.3469387755102041 93 
0.36734693877551017 93 
0.3877551020408163 93 
0.4081632653061224 93 
0.42857142857142855 93 
0.44897959183673464 93 
0.4693877551020408 93 
0.4897959183673469 93 
0.5102040816326531 93 
0.5306122448979591 93 
0.5510204081632653 93 
0.5714285714285714 93 
0.5918367346938775 93 
0.6122448979591836 93 
0.6326530612244897 93 
0.6530612244897959 93 
0.673469387755102 93 
0.6938775510204082 93 
0.7142857142857142 93 
0.7346938775510203 93 
0.7551020408163265 93 
0.7755102040816326 93 
0.7959183673469387 93 
0.8163265306122448 93 
0.836734693877551 93 
0.8571428571428571 93 
0.8775510204081632 93 
0.8979591836734693 93 
0.9183673469387754 93 
0.9387755102040816 93 
0.9591836734693877 93 
0.9795918367346939 93 
1.0 93 
0.16326530612244897 94 
0.18367346938775508 94 
0.2040816326530612 94 
0.22448979591836732 94 
0.24489795918367346 94 
0.26530612244897955 94 
0.2857142857142857 94 
0.3061224489795918 94 
0.32653061224489793 94 
0.3469387755102041 94 
0.36734693877551017 94 
0.3877551020408163 94 
0.4081632653061224 94 
0.42857142857142855 94 
0.44897959183673464 94 
0.4693877551020408 94 
0.4897959183673469 94 
0.5102040816326531 94 
0.5306122448979591 94 
0.5510204081632653 94 
0.5714285714285714 94 
0.5918367346938775 94 
0.6122448979591836 94 
0.6326530612244897 94 
0.6530612244897959 94 
0.673469387755102 94 
0.6938775510204082 94 
0.7142857142857142 94 
0.7346938775510203 94 
0.7551020408163265 94 
0.7755102040816326 94 
0.7959183673469387 94 
0.8163265306122448 94 
0.836734693877551 94 
0.8571428571428571 94 
0.8775510204081632 94 
0.8979591836734693 94 
0.9183673469387754 94 
0.9387755102040816 94 
0.9591836734693877 94 
0.9795918367346939 94 
1.0 94 
0.16326530612244897 95 
0.18367346938775508 95 
0.2040816326530612 95 
0.22448979591836732 95 
0.24489795918367346 95 
0.26530612244897955 95 
0.2857142857142857 95 
0.3061224489795918 95 
0.32653061224489793 95 
0.3469387755102041 95 
0.36734693877551017 95 
0.3877551020408163 95 
0.4081632653061224 95 
0.42857142857142855 95 
0.44897959183673464 95 
0.4693877551020408 95 
0.4897959183673469 95 
0.5102040816326531 95 
0.5306122448979591 95 
0.5510204081632653 95 
0.5714285714285714 95 
0.5918367346938775 95 
0.6122448979591836 95 
0.6326530612244897 95 
0.6530612244897959 95 
0.673469387755102 95 
0.6938775510204082 95 
0.7142857142857142 95 
0.7346938775510203 95 
0.7551020408163265 95 
0.7755102040816326 95 
0.7959183673469387 95 
0.8163265306122448 95 
0.836734693877551 95 
0.8571428571428571 95 
0.8775510204081632 95 
0.8979591836734693 95 
0.9183673469387754 95 
0.9387755102040816 95 
0.9591836734693877 95 
0.9795918367346939 95 
1.0 95 
0.16326530612244897 96 
0.18367346938775508 96 
0.2040816326530612 96 
0.22448979591836732 96 
0.24489795918367346 96 
0.26530612244897955 96 
0.2857142857142857 96 
0.3061224489795918 96 
0.32653061224489793 96 
0.3469387755102041 96 
0.36734693877551017 96 
0.3877551020408163 96 
0.4081632653061224 96 
0.42857142857142855 96 
0.44897959183673464 96 
0.4693877551020408 96 
0.4897959183673469 96 
0.5102040816326531 96 
0.5306122448979591 96 
0.5510204081632653 96 
0.5714285714285714 96 
0.5918367346938775 96 
0.6122448979591836 96 
0.6326530612244897 96 
0.6530612244897959 96 
0.673469387755102 96 
0.6938775510204082 96 
0.7142857142857142 96 
0.7346938775510203 96 
0.7551020408163265 96 
0.7755102040816326 96 
0.7959183673469387 96 
0.8163265306122448 96 
0.836734693877551 96 
0.8571428571428571 96 
0.8775510204081632 96 
0.8979591836734693 96 
0.9183673469387754 96 
0.9387755102040816 96 
0.9591836734693877 96 
0.9795918367346939 96 
1.0 96 
0.16326530612244897 97 
0.18367346938775508 97 
0.2040816326530612 97 
0.22448979591836732 97 
0.24489795918367346 97 
0.26530612244897955 97 
0.2857142857142857 97 
0.3061224489795918 97 
0.32653061224489793 97 
0.3469387755102041 97 
0.36734693877551017 97 
0.3877551020408163 97 
0.4081632653061224 97 
0.42857142857142855 97 
0.44897959183673464 97 
0.4693877551020408 97 
0.4897959183673469 97 
0.5102040816326531 97 
0.5306122448979591 97 
0.5510204081632653 97 
0.5714285714285714 97 
0.5918367346938775 97 
0.6122448979591836 97 
0.6326530612244897 97 
0.6530612244897959 97 
0.673469387755102 97 
0.6938775510204082 97 
0.7142857142857142 97 
0.7346938775510203 97 
0.7551020408163265 97 
0.7755102040816326 97 
0.7959183673469387 97 
0.8163265306122448 97 
0.836734693877551 97 
0.8571428571428571 97 
0.8775510204081632 97 
0.8979591836734693 97 
0.9183673469387754 97 
0.9387755102040816 97 
0.9591836734693877 97 
0.9795918367346939 97 
1.0 97 
0.16326530612244897 98 
0.18367346938775508 98 
0.2040816326530612 98 
0.22448979591836732 98 
0.24489795918367346 98 
0.26530612244897955 98 
0.2857142857142857 98 
0.3061224489795918 98 
0.32653061224489793 98 
0.3469387755102041 98 
0.36734693877551017 98 
0.3877551020408163 98 
0.4081632653061224 98 
0.42857142857142855 98 
0.44897959183673464 98 
0.4693877551020408 98 
0.4897959183673469 98 
0.5102040816326531 98 
0.5306122448979591 98 
0.5510204081632653 98 
0.5714285714285714 98 
0.5918367346938775 98 
0.6122448979591836 98 
0.6326530612244897 98 
0.6530612244897959 98 
0.673469387755102 98 
0.6938775510204082 98 
0.7142857142857142 98 
0.7346938775510203 98 
0.7551020408163265 98 
0.7755102040816326 98 
0.7959183673469387 98 
0.8163265306122448 98 
0.836734693877551 98 
0.8571428571428571 98 
0.8775510204081632 98 
0.8979591836734693 98 
0.9183673469387754 98 
0.9387755102040816 98 
0.9591836734693877 98 
0.9795918367346939 98 
1.0 98 
0.16326530612244897 99 
0.18367346938775508 99 
0.2040816326530612 99 
0.22448979591836732 99 
0.24489795918367346 99 
0.26530612244897955 99 
0.2857142857142857 99 
0.3061224489795918 99 
0.32653061224489793 99 
0.3469387755102041 99 
0.36734693877551017 99 
0.3877551020408163 99 
0.4081632653061224 99 
0.42857142857142855 99 
0.44897959183673464 99 
0.4693877551020408 99 
0.4897959183673469 99 
0.5102040816326531 99 
0.5306122448979591 99 
0.5510204081632653 99 
0.5714285714285714 99 
0.5918367346938775 99 
0.6122448979591836 99 
0.6326530612244897 99 
0.6530612244897959 99 
0.673469387755102 99 
0.6938775510204082 99 
0.7142857142857142 99 
0.7346938775510203 99 
0.7551020408163265 99 
0.7755102040816326 99 
0.7959183673469387 99 
0.8163265306122448 99 
0.836734693877551 99 
0.8571428571428571 99 
0.8775510204081632 99 
0.8979591836734693 99 
0.9183673469387754 99 
0.9387755102040816 99 
0.9591836734693877 99 
0.9795918367346939 99 
1.0 99 
0.16326530612244897 100 
0.18367346938775508 100 
0.2040816326530612 100 
0.22448979591836732 100 
0.24489795918367346 100 
0.26530612244897955 100 
0.2857142857142857 100 
0.3061224489795918 100 
0.32653061224489793 100 
0.3469387755102041 100 
0.36734693877551017 100 
0.3877551020408163 100 
0.4081632653061224 100 
0.42857142857142855 100 
0.44897959183673464 100 
0.4693877551020408 100 
0.4897959183673469 100 
0.5102040816326531 100 
0.5306122448979591 100 
0.5510204081632653 100 
0.5714285714285714 100 
0.5918367346938775 100 
0.6122448979591836 100 
0.6326530612244897 100 
0.6530612244897959 100 
0.673469387755102 100 
0.6938775510204082 100 
0.7142857142857142 100 
0.7346938775510203 100 
0.7551020408163265 100 
0.7755102040816326 100 
0.7959183673469387 100 
0.8163265306122448 100 
0.836734693877551 100 
0.8571428571428571 100 
0.8775510204081632 100 
0.8979591836734693 100 
0.9183673469387754 100 
0.9387755102040816 100 
0.9591836734693877 100 
0.9795918367346939 100 
1.0 100 
